2006-05-08,0000066740,0001197740,NOZARI M S,0,1,0,0,EXEC VP CONSUMER & OFFICE,Common Stock,plh,2006-05-08,F,25794.0,87.705,D,plh,plh,plh,110232.0,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0000066740-06-000118.xml,plh,plh,plh,4/A
2006-05-08,0000066740,0001197740,NOZARI M S,0,1,0,0,EXEC VP CONSUMER & OFFICE,Common Stock,plh,2006-05-08,F,4524.0,87.705,D,plh,plh,plh,105708.0,D,0,3,/AutomatedFTP/storage/66740/4A/66740-0000066740-06-000118.xml,plh,plh,plh,4/A
2006-05-08,0000066740,0001197740,NOZARI M S,0,1,0,0,EXEC VP CONSUMER & OFFICE,Common Stock,plh,2006-05-08,M,15620.0,62.675,A,plh,plh,plh,121328.0,D,0,4,/AutomatedFTP/storage/66740/4A/66740-0000066740-06-000118.xml,plh,plh,plh,4/A
2006-05-08,0000066740,0001197740,NOZARI M S,0,1,0,0,EXEC VP CONSUMER & OFFICE,Common Stock,plh,2006-05-08,F,11162.0,87.705,D,plh,plh,plh,110166.0,D,0,5,/AutomatedFTP/storage/66740/4A/66740-0000066740-06-000118.xml,plh,plh,plh,4/A
2006-05-08,0000066740,0001197740,NOZARI M S,0,1,0,0,EXEC VP CONSUMER & OFFICE,Common Stock,plh,2006-05-08,F,1903.0,87.705,D,plh,plh,plh,108263.0,D,0,6,/AutomatedFTP/storage/66740/4A/66740-0000066740-06-000118.xml,plh,plh,plh,4/A
2006-05-08,0000066740,0001197740,NOZARI M S,0,1,0,0,EXEC VP CONSUMER & OFFICE,Common Stock,plh,2006-05-08,M,2716.0,62.675,A,plh,plh,plh,110979.0,D,0,7,/AutomatedFTP/storage/66740/4A/66740-0000066740-06-000118.xml,plh,plh,plh,4/A
2006-05-08,0000066740,0001197740,NOZARI M S,0,1,0,0,EXEC VP CONSUMER & OFFICE,Common Stock,plh,2006-05-08,F,1940.0,87.705,D,plh,plh,plh,109039.0,D,0,8,/AutomatedFTP/storage/66740/4A/66740-0000066740-06-000118.xml,plh,plh,plh,4/A
2006-05-08,0000066740,0001197740,NOZARI M S,0,1,0,0,EXEC VP CONSUMER & OFFICE,Common Stock,plh,2006-05-08,F,330.0,87.705,D,plh,plh,plh,108709.0,D,0,9,/AutomatedFTP/storage/66740/4A/66740-0000066740-06-000118.xml,plh,plh,plh,4/A
2006-05-08,0000066740,0001197740,NOZARI M S,0,1,0,0,EXEC VP CONSUMER & OFFICE,Common Stock,plh,2006-05-08,M,62231.0,64.5,A,plh,plh,plh,170940.0,D,0,10,/AutomatedFTP/storage/66740/4A/66740-0000066740-06-000118.xml,plh,plh,plh,4/A
2006-05-08,0000066740,0001197740,NOZARI M S,0,1,0,0,EXEC VP CONSUMER & OFFICE,Common Stock,plh,2006-05-08,F,45765.0,87.705,D,plh,plh,plh,125175.0,D,0,11,/AutomatedFTP/storage/66740/4A/66740-0000066740-06-000118.xml,plh,plh,plh,4/A
2006-05-08,0000066740,0001197740,NOZARI M S,0,1,0,0,EXEC VP CONSUMER & OFFICE,Common Stock,plh,2006-05-08,F,7030.0,87.705,D,plh,plh,plh,118145.0,D,0,12,/AutomatedFTP/storage/66740/4A/66740-0000066740-06-000118.xml,plh,plh,plh,4/A
2007-02-11,0000066740,0001321591,Smyth Margaret Mary,0,1,0,0,VICE PRESIDENT &CHF ACCTG OFF,Common Stock,plh,2007-02-11,A,1309.0,0.0,A,plh,plh,plh,7801.0,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0000066740-07-000041.xml,plh,plh,plh,4/A
2008-03-03,0000066740,0001304956,Harlan Joe E,0,1,0,0,EXEC VP ELECTRO & COMMUN,Common Stock,plh,2008-03-03,A,25481.0,78.49,A,plh,plh,plh,32966.0,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-08-001629.xml,plh,plh,plh,4/A
2008-03-03,0000066740,0001205397,SAUER BRAD T,0,1,0,0,EXEC VP HEALTH CARE,Common Stock,plh,2008-03-03,A,25481.0,78.49,A,plh,plh,plh,40308.0,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-08-001639.xml,plh,plh,plh,4/A
2008-03-03,0000066740,0001263739,THULIN INGE G,0,1,0,0,EXEC VP INTERNATIONAL,Common Stock,plh,2008-03-03,A,25481.0,78.49,A,plh,plh,plh,36566.0,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-08-001641.xml,plh,plh,plh,4/A
2008-11-10,0000066740,0001328535,Shin Hak Cheol,0,1,0,0,EXEC VP INDUSTRIAL,Common Stock,plh,2008-11-10,A,32077.0,0.0,A,plh,plh,plh,42092.0,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-08-010449.xml,plh,plh,plh,4/A
2009-08-10,0000066740,0001215821,BUCKLEY GEORGE W,1,1,0,0,CHAIRMAN OF THE BOARD & CEO,Common Stock,plh,2009-08-10,A,5420.0,70.12,A,plh,plh,plh,267684.0,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-09-018364.xml,plh,plh,plh,4/A
2010-05-11,0000066740,0001204995,ULRICH ROBERT J,1,0,0,0,N/A,Common Stock,plh,2010-05-11,A,1750.0,83.57,A,plh,plh,plh,2007.0,D,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-10-014377.xml,plh,plh,plh,4/A
2010-05-11,0000066740,0001204995,ULRICH ROBERT J,1,0,0,0,N/A,Common Stock,plh,2010-05-11,A,60.0,82.67,A,plh,plh,plh,2067.0,D,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-10-014377.xml,plh,plh,plh,4/A
2010-05-11,0000066740,0001193998,COFFMAN VANCE D,1,0,0,0,N/A,Common Stock,plh,2010-05-11,A,1795.0,83.57,A,plh,plh,plh,18550.0,I,0,1,/AutomatedFTP/storage/66740/4A/66740-0001127602-10-014380.xml,plh,plh,plh,4/A
2010-05-11,0000066740,0001193998,COFFMAN VANCE D,1,0,0,0,N/A,Common Stock,plh,2010-05-11,A,60.0,82.67,A,plh,plh,plh,18610.0,I,0,2,/AutomatedFTP/storage/66740/4A/66740-0001127602-10-014380.xml,plh,plh,plh,4/A
